,text,Created at,target,Likes,Retweets,lang,geo,Hashtags
445,@Carbajal6646 @Leny_false 🙋‍♂️a la orden ja.,2022-07-03 6:06:48,0,2,0,es,Miguel Hidalgo,[]
446,"@wanderwithfour False info

https://t.co/G2VVxR8aWP",2022-07-03 6:05:18,0,0,0,es,,[]
447,RT @alidivema: PLATAFORMA DE AFECTADOS POR LA ABOLICIÓN DE LA PROSTITUCIÓN PIDE AL CONGRESO LES RECIBA - ¡Firma la petición! https://t.co/B…,2022-07-03 6:05:14,0,0,9,es,barcelona,[]
448,"📢 Abrimos el plazo de preinscripción del X @MasterRSC_es de la @UMU.

📌Clases J-V por la tarde en @EconomicasUMU. 

✅ Semipresencial.

🗣️4 módulos que coordinan: @longinosmarin, @SRuizdeMaya, @bastidaalcaina  y @anajalfaro. 

📩catedrarsc@um.es

https://t.co/yrB20vnCWl",2022-07-03 6:00:01,0,2,2,es,Murcia,[]
449,"A todo el mundo: PONER FIN AL TRÁFICO DE MENORES CON INFORMES FALSOS,MANIPULADOS Y TERGIVERSADOS . - ¡Firma la petición! https://t.co/ztSKIJenOF vía @change_es",2022-07-03 5:57:42,0,0,0,es,,[]
450,@Carbajal6646 Soy abogada Yo sola me defiendo 🥊 sino es con la ley con los puños 🥊🥊🥊😁🙃,2022-07-03 5:54:36,0,6,0,es,,[]
451,"@Leny_false Noooooo.... mejor te recomendamos en otro jale, y con un buen abogado...",2022-07-03 5:52:25,0,2,0,es,"Del Valle Centro, Benito Juáre",[]
452,RT @camilobetin13: cuándo me va a tocar conocer al amor de mi vida en una piscina mientras suena false god de fondo así como en the summer…,2022-07-03 5:49:47,0,0,1,es,,[]
453,RT @silknasty_: tengo una obsesión con false god de taylor swift,2022-07-03 5:48:51,0,0,2,es,,[]
454,@Leny_false Jajajajajaja,2022-07-03 5:44:07,0,1,0,es,MEXICO,[]
455,RT @loveksnoo: 7. False info https://t.co/JQ2ywtRlje,2022-07-03 5:39:28,0,0,394,es,,[]
456,"50) DANZA DE UN AMOR ENTRE CENIZAS de @lanefilimleyen2, poemario disponible en Wattpad
 https://t.co/vU0bx7jMxe",2022-07-03 5:36:07,0,1,0,es,"Buenos Aires, Argentina",[]
457,"@False_Gon Tal vez sea la única persona en todo este mundo que se empieza a reír cada vez que recuerda las letras de Luis Miguel,y no se por qué motivo me pasa eso...jajajajajajajajajajaja",2022-07-03 5:24:33,0,1,0,es,"Oblast de Leningrado, Rusia",[]
458,"RT @miguelfriasreca: Esta fácil inténtenlo 😃
Wordle personalizado 1/6

🟩🟩🟩🟩🟩🟩🟩
 https://t.co/GZg0sjTsW8",2022-07-03 5:17:18,0,0,1,es,Santiago de Chile,[]
459,"Esta fácil inténtenlo 😃
Wordle personalizado 1/6

🟩🟩🟩🟩🟩🟩🟩
 https://t.co/GZg0sjTsW8",2022-07-03 5:17:09,0,1,1,es,Santiago de Chile,[]
460,"Adivinen esta palabra. Es lograble esta fácil.
https://t.co/GZg0sjTsW8",2022-07-03 5:15:53,0,0,0,es,Santiago de Chile,[]
461,"Transcript: https://t.co/MAme2itr8x

Audio: https://t.co/IzSDLG95cU",2022-07-03 5:09:14,0,0,0,es,"New Hazelton, British Columbia",[]
462,Mejorar el merchandising de las secciones del FCBarcelona. - ¡Firma la petición! https://t.co/wwseN4NISM via @change_es,2022-07-03 4:56:44,0,0,0,es,,[]
463,"RT @art_pixasso: The False Mirror, René Magritte, 1929 #pixelart #pixelartist #pixelartwork #픽셀아트 #픽셀 https://t.co/QdHfPwVP8o",2022-07-03 4:51:32,0,0,2,es,The Internet,"['pixelart', 'pixelartist', 'pixelartwork', '픽셀아트', '픽셀']"
464,"The False Mirror, René Magritte, 1929 #pixelart #pixelartist #pixelartwork #픽셀아트 #픽셀 https://t.co/QdHfPwVP8o",2022-07-03 4:51:27,0,0,2,es,,"['pixelart', 'pixelartist', 'pixelartwork', '픽셀아트', '픽셀']"
465,Soterramiento de las vías del tren en Alfafar - ¡Firma la petición! https://t.co/Dj6N2pjSLw vía @change_es,2022-07-03 4:43:10,0,0,0,es,valencia,[]
466,RT @ArquiSpaces: Manifiesto para declarar a Ana Hurtado persona non grata del pueblo cautivo cubano - Sign the Petition! https://t.co/C2dHy…,2022-07-03 4:37:27,0,0,6,es,"Hialeah, FL",[]
467,@Leny_false Mis tres gatitas no son chismosas. https://t.co/wHUfsBrApP,2022-07-03 4:33:41,0,1,0,es,CDMX MEXICO,[]
468,@ChechismoTrad Jajajajaja verdad o false.,2022-07-03 4:28:36,0,0,0,es,,[]
469,@false_imposter Mmm...va a doler!,2022-07-03 4:25:32,0,0,0,es,Ciudad del Mal,[]
470,RT @Charly_zappa: 20​.​000 mayores fallecidos merecen justicia: ¡Investigación ya! - ¡Firma la petición! https://t.co/PeSEpB5FVu vía @chang…,2022-07-03 4:21:54,0,0,34,es,"Badajoz, España",[]
471,@gucciflv Parecida al Rodrigazo.,2022-07-03 4:20:12,0,1,0,es,,[]
472,RT @Valenti94962363: @estefiberardi Jajajajajaajjaja x fin  caradura !!!! No le creo nada todo para las cámaras.seguro de ahí la lleva a lo…,2022-07-03 4:19:12,0,0,6,es,,[]
473,@Valenti94962363 @estefiberardi Está de preocupado por tus comentarios...🤦🏻‍♂️,2022-07-03 4:19:08,0,0,0,es,,[]
474,"RT @Sarita__Love: @estefiberardi Los van a buscar una vez cada mil años al jardín, pasan un par de días con ellos y ya con eso quedan bien…",2022-07-03 4:18:20,0,0,2,es,,[]
475,"@Sarita__Love @estefiberardi Es el que gana 40 millones de euros por jugar muy bien a la pelota. Los demás que viven como reyes, que se rompan el toor.",2022-07-03 4:18:18,0,0,0,es,,[]
476,"@acosta_sofy @mailedh @estefiberardi Si no te importa nada la plata, sí.",2022-07-03 4:16:43,0,0,0,es,,[]
477,RT @Valentinabalbi3: @estefiberardi Lo primero que hizo fue Llamar al fotógrafo… por más que quieran limpiarle la imagen ya nos dimos cuent…,2022-07-03 4:14:44,0,0,5,es,,[]
478,"@Valentinabalbi3 @estefiberardi Jajaaaajaaajajjjssja la envidia es tremenda, multimillonario, capo en la selección, excelente deportista, se separó de un chapa y disfruta de la vida.",2022-07-03 4:14:41,0,0,0,es,,[]
479,@Elizzaa6 Si no hay otra opcion 🙃,2022-07-03 4:12:28,0,2,0,es,,[]
480,"@Leny_false Nooo,mejor hacemos un club 🤣🤣🤣🤣",2022-07-03 4:11:38,0,1,0,es,,[]
481,@CachondoChiwas Contra quien juega el América? 🤔,2022-07-03 4:11:02,0,1,0,es,,[]
482,@CachondoChiwas Viendo tv y leyendo tweets aqui como ves compañero? 🤔,2022-07-03 4:09:30,0,2,0,es,,[]
483,"RT @martinpugliese: Hola, paso a recordarles que el viernes anterior al triunfo de Alberto en las PASO, la bolsa subió fuerte porque todos…",2022-07-03 4:08:18,0,0,1904,es,,[]
484,"@false_imposter Grave, grave...preparemonos.",2022-07-03 4:07:50,0,1,0,es,Ciudad del Mal,[]
485,RT @CheMadorni: Nadie es lo suficientemente kamikaze para ser ministro en este momento. https://t.co/5WpEn10kgD,2022-07-03 4:07:10,0,0,39,es,,[]
486,@PPFink @MissLadrillos A la cárcel todos.,2022-07-03 4:06:18,0,0,0,es,,[]
487,"RT @PPFink: Los militares con su animalada, salvaron al peronismo que hubiese quedado invalidado de llegar a las elecciones de 1977
Lo que…",2022-07-03 4:06:03,0,0,12,es,,[]
488,@conjunta_accion @MissLadrillos @LanaMontalban @REJIA_9ongs @SeraJusticiaok @Asoc_JustaCausa @UsinadeJusticia @DanielSabsay1 @LANACION @majulluis @alfleuco Vamos 💪🏻💪🏻💪🏻💪🏻💪🏻,2022-07-03 4:05:47,0,0,0,es,,[]
489,"RT @conjunta_accion: ⚖️⏰ | NO PUDO Y NO PODRÁ

Después de aquel famoso ""¿Preguntas?, Preguntas tienen que contestar ustedes, no yo"", estamo…",2022-07-03 4:05:33,0,0,143,es,,[]
490,"@gucciflv Igual...la lechuga va a cotizar y el riesgo país lo sabremos el martes.
Que mal que veo todo lpm, otra vez...",2022-07-03 4:04:49,0,1,0,es,,[]
491,@NatthanaeL Ellas y los #SuperJuniors,2022-07-03 4:04:15,0,0,0,es,,['SuperJuniors']
492,Eliminare Mi cuenta de Twitter porque terminare despedida y divorciada. 😱,2022-07-03 4:03:32,0,43,1,es,,[]
493,"Jajajaja
Jajajaja https://t.co/Qp7UlZPBgO",2022-07-03 4:02:39,0,4,1,es,,[]
494,"RT @NicolasLucca: Cómo llegó, cómo lo blindaron en los medios, cómo se quiso pegar a Cristina y cómo lo bajaron. Casi todo lo que sé sobre…",2022-07-03 4:01:49,0,0,371,es,,[]
495,Le debo a twitter  Mi  papada ☹️,2022-07-03 4:00:25,0,5,0,es,,[]
496,@CachondoChiwas A wi wi asi somos los de Twitter 😁,2022-07-03 3:59:32,0,1,0,es,,[]
497,Manifiesto para declarar a Ana Hurtado persona non grata del pueblo cautivo cub - Sign the Petition! https://t.co/Pr6y8NPgJr vía @UKChange,2022-07-03 3:59:30,0,3,1,es,,[]
498,@CachondoChiwas Cómo debe Ser 🥊🥊🥊😁,2022-07-03 3:58:23,0,0,0,es,,[]
499,@false_imposter @la_negocia Algo así,2022-07-03 3:56:29,0,2,0,es,Ciudad del Mal,[]
500,"@la_negocia @false_imposter Coincido, ese es el objetivo de ellos.",2022-07-03 3:56:02,0,2,0,es,Ciudad del Mal,[]
501,"@false_imposter Es una forma de decir, no es literal. Te lo pongo el lunes, lo mismo 🤷‍♀️",2022-07-03 3:55:19,0,1,0,es,Ciudad del Mal,[]
502,@false_imposter @gucciflv Totalmente de acuerdo!,2022-07-03 3:52:58,0,1,0,es,Ciudad Autónoma de Buenos Aire,[]
503,RT @Lidia_twittea: IMPERDIBLE 👇👇👇,2022-07-03 3:52:57,0,0,16,es,,[]
504,"RT @caro_filippon: Recién salido del hornooo, del genio de @NicolasLucca!!
¡No se lo pierdan!",2022-07-03 3:52:52,0,0,4,es,,[]
505,nicagando han puesto *se pone de pie* FALSE GOD en este capítulo csm byeeeee,2022-07-03 3:52:50,0,1,0,es,the lakes,[]
506,RT @la_negocia: @false_imposter @gucciflv Debería!!! Lo dudo!! Estamos entrando lentamente en la República KIRCHNEZUELA!!,2022-07-03 3:52:26,0,0,1,es,,[]
507,"@la_negocia @gucciflv Si este golpe de estado surge efecto y renuncia Alberto, asume Cristina y la rumfla de la cámpora y nunca más dejan el poder.",2022-07-03 3:52:23,0,1,0,es,,[]
508,@gucciflv @la_negocia Golpe de estado.,2022-07-03 3:50:44,0,0,0,es,,[]
509,@false_imposter @gucciflv Debería!!! Lo dudo!! Estamos entrando lentamente en la República KIRCHNEZUELA!!,2022-07-03 3:50:24,0,1,1,es,Ciudad Autónoma de Buenos Aire,[]
510,@gucciflv Mañana es feriado en EEUU.,2022-07-03 3:50:20,0,0,0,es,,[]
511,@false_imposter @la_negocia Veremos cómo sigue todo...es gravisimo lo que está pasando,2022-07-03 3:49:38,0,1,0,es,Ciudad del Mal,[]
512,RT @silknasty_: tengo una obsesión con false god de taylor swift,2022-07-03 3:48:26,0,0,2,es,,[]
513,RT @ArquiSpaces: Manifiesto para declarar a Ana Hurtado persona non grata del pueblo cautivo cubano - Sign the Petition! https://t.co/C2dHy…,2022-07-03 3:48:09,0,0,6,es,Cienfuegos,[]
514,@la_negocia @gucciflv La justicia debe actuar.,2022-07-03 3:47:37,0,0,0,es,,[]
515,"RT @PatoBullrich: Los ciudadanos tienen que confiar en que Juntos por el Cambio está presente, para generar un recambio institucional en la…",2022-07-03 3:46:13,0,0,332,es,,[]
516,"@GhiottiD @martintetaz La justicia es la única puede condenarla por sus causas, a sus hijos también.
El peronismo la acompañará (como siempre) hasta la puerta del cementerio. Luego vendrá otro padrino de la mafia peronista.",2022-07-03 3:45:51,0,1,0,es,,[]
517,Firma para rechazar las mentiras que ha dicho la Comisión de la Verdad en su informe - ¡Firma la petición! https://t.co/uAoXEVHm98 vía @ChangeorgCO,2022-07-03 3:40:35,0,0,0,es,"Medellín, Colombia",[]
518,"3) Tomistoma or False gharial
#drjksoniphotography https://t.co/gsxn8mk0sK",2022-07-03 3:37:33,0,24,2,es,India,['drjksoniphotography']
519,@CachondoChiwas Como te va compañero? 🤔👋😃,2022-07-03 3:36:33,0,1,0,es,,[]
520,Debemos saber que El matrimonio no es la solucion a los problemas muchas veces los complica. 💔,2022-07-03 3:35:57,0,17,1,es,,[]
521,@Leny_false @ErnestoAlanizS1 Yo a ellas 🤷‍♂️,2022-07-03 3:33:18,0,2,0,es,,[]
522,"RT @RafaCobian: @Sublevados_ #YoSoyChristian Decir la verdad en estos tiempos es lo más revolucionario que hay, toda mi ADMIRACION a Christ…",2022-07-03 3:32:19,0,0,1,es,,['YoSoyChristian']
523,"RT @RCachanosky: Mi nota de ahora en INFOBAE

El problema no es Guzmán, el problema es el kirchnerismo - Infobae https://t.co/ECmfQ0MxWM",2022-07-03 3:29:53,0,0,73,es,,[]
524,"RT @RCachanosky: Pobre Guzmán, nos habló con el corazón y le contestamos con el bolsillo, por eso se fue",2022-07-03 3:29:26,0,0,74,es,,[]
525,@RCachanosky Fue muy fuerte la explosión de crecimiento...,2022-07-03 3:29:22,0,1,0,es,,[]
526,"RT @RCachanosky: Nivel de reservas propias del BCRA US$ 5.000 negativos 
COLAPSO",2022-07-03 3:28:46,0,0,1395,es,,[]
527,RT @RCachanosky: Lo único bien que hizo Guzmán fue reventarle el discurso a Cristina. Ella esperando que todos hablen de su discurso y todo…,2022-07-03 3:28:35,0,0,994,es,,[]
528,@CaroSaralegui @RCachanosky Ojo que puede ser el elegido por Cristina.,2022-07-03 3:28:27,0,1,0,es,,[]
529,RT @CaroSaralegui: @RCachanosky Pobre Chouza tan emocionado que estaba 🤣,2022-07-03 3:27:57,0,0,14,es,,[]
530,@RCachanosky Es justamente lo que dijo redrado.,2022-07-03 3:27:51,0,1,0,es,,[]
531,"RT @RCachanosky: Los periodistas hablan de Redrado como si fuese el Chapulin Colorado que podría salvarnos.
No entienden que ningún economi…",2022-07-03 3:27:51,0,0,1520,es,,[]
532,"@RCachanosky Estamos salvados, se nombra también a del Pont y Chouza.",2022-07-03 3:27:50,0,0,0,es,,[]
533,@false_imposter @martintetaz Está visto que no es todopoderosa...,2022-07-03 3:27:07,0,1,0,es,,[]
534,"@relish_ethan T amo, false d mierde!! voyallorar:(",2022-07-03 3:25:52,0,0,0,es,🏡💕:E • D • M • J • M • E • E,[]
535,RT @RCachanosky: El dream team de economistas del kirchnerismo https://t.co/W4VFGouOPa,2022-07-03 3:25:26,0,0,223,es,,[]
536,RT @irmaar: @RCachanosky Obvio. El que suba se tendrá que someter al hubris de Cristina y a la presión de las focas aplaudidoras tratando d…,2022-07-03 3:25:19,0,0,11,es,,[]
537,"@GhiottiD @martintetaz Ella ordena, no conversa.",2022-07-03 3:24:50,0,1,0,es,,[]
538,"@SergioChouza @CFKArgentina Tuki...el lunes despega el dólar, aumentan la inflación, la pobreza y la indigencia.
Cada día nos acercamos más a otro Rodrigazo.",2022-07-03 3:23:43,0,1,0,es,,[]
539,RT @7a0tqm: @SergioChouza @CFKArgentina El ministro entró con un dólar a 60$ se va con un dólar de 239 $ ..... pero tenemos 2 actos x Perón…,2022-07-03 3:20:24,0,0,1,es,,[]
540,@MTB___life @SergioChouza @CFKArgentina Nadie es peronista gratis.,2022-07-03 3:20:01,0,0,0,es,,[]
541,@SergioChouza @CFKArgentina La que siempre odió al pedófilo de Juan domingo.,2022-07-03 3:17:48,0,0,0,es,,[]
542,@Leny_false Barriendo y trapeando,2022-07-03 3:17:18,0,1,0,es,Licenciado en Historia (UNAM),[]
543,Hoy hubo juntada de mafiosos. https://t.co/CbBpFV00zj,2022-07-03 3:16:59,0,0,0,es,,[]
544,@Leny_false Gracias a ti 🌻🌻😘🫂,2022-07-03 3:16:30,0,0,0,es,Licenciado en Historia (UNAM),[]
545,La peor chorra de la historia Argentina. https://t.co/xuzJGlkVHh,2022-07-03 3:16:05,0,0,0,es,,[]
546,"Después será exorcisada.
👹 https://t.co/eYQkL3XLLf",2022-07-03 3:15:40,0,0,0,es,,[]
547,Sergio es el nuevo ministro de economía. https://t.co/2HJZRhbwkf,2022-07-03 3:14:24,0,0,1,es,,[]
548,@JorgeAl52374701 Gracias! Igualmente ⭐💫🫂☘️,2022-07-03 3:14:14,0,1,0,es,,[]
549,@Leny_false Jajajaja problema resuelto!,2022-07-03 3:13:28,0,1,0,es,"NAPOLES , CDMX ",[]
550,@Leny_false Un gusto 😊😊🫂,2022-07-03 3:13:05,0,1,0,es,Licenciado en Historia (UNAM),[]
551,"Sergio fué a la reunión y sería el próximo ministro de economía, Cristina está de acuerdo. https://t.co/75har4fkMw",2022-07-03 3:13:00,0,0,0,es,,[]
552,"Último momento!!!
Le ofrecieron a Sergio el ministerio de economía, la orden partió de la que gobierna, Cristina.
Será un gran desafío... https://t.co/kZQm5HEZkT",2022-07-03 3:11:48,0,0,0,es,,[]
553,"@La_Patty_Boop @IMSSedomexote No han publicado eso 
Solo publican que siguen buscándola",2022-07-03 3:11:26,0,0,0,es,,[]
554,@JorgeAl52374701 Mil gracias 🙏🫂,2022-07-03 3:10:57,0,1,0,es,,[]
555,@Leny_false Que vivas muchos años.,2022-07-03 3:09:44,0,1,0,es,Licenciado en Historia (UNAM),[]
556,"@SergioChouza @JMilei
Acá tienen una pregunta para usted, que no lo @.",2022-07-03 3:09:35,0,0,0,es,,[]
557,@Leny_false @IMSSedomexote ya hallaron a su familia?,2022-07-03 3:09:21,0,1,0,es,CDMX,[]
558,"@Leny_false Igualmente, muchas gracias 😀😀",2022-07-03 3:09:04,0,1,0,es,Licenciado en Historia (UNAM),[]
559,@JorgeAl52374701 Animo te deseo una vida larga,2022-07-03 3:06:38,0,1,0,es,,[]
560,RT @BensonSanson: @martintetaz En serio tenes tiempo para boludear en Twitter?! Para esto te votamos?! Ponete a laburar que sos opositor ca…,2022-07-03 3:04:47,0,0,1,es,,[]
561,@BensonSanson @martintetaz El no gobierna...toda la culpa es de los p3lotud0s que votan peronismo.,2022-07-03 3:04:44,0,0,0,es,,[]
562,@solesdemialma @martintetaz Deje de llorar...a este paso ni polenta van a poder comer.,2022-07-03 3:03:38,0,0,0,es,,[]
563,RT @Alschejtman: @martintetaz Alberto buscando Ministro de Economía. https://t.co/L7u8k2wrsq,2022-07-03 3:01:58,0,0,22,es,,[]
564,RT @martintetaz: Quien agarra?,2022-07-03 3:01:25,0,0,108,es,,[]
565,RT @martintetaz: La pregunta del millón es si al nuevo ministro lo va a poner Alberto o Cristina. Que opinan?,2022-07-03 3:01:06,0,0,285,es,,[]
566,"@martintetaz Cristina gobierna, Alberto es un títere, ya no hay ninguna duda",2022-07-03 3:00:59,0,0,0,es,,[]
567,"@skhunt92 ""Intoxicated"" no es intoxicada, es ebria o embriagada. Ese es uno de los mejores ejemplos de lo que es un ""false friend"" en la traducción. #abrazauntraductor",2022-07-03 3:00:19,0,0,0,es,,['abrazauntraductor']
568,"@OrwellGeorge @martintetaz Y el limitado de cafierin, no habla inglés?",2022-07-03 3:00:16,0,1,0,es,,[]
569,@Leny_false Que paso? Porque borraste tu tuit?,2022-07-03 2:59:01,0,1,0,es,,[]
570,RT @OrwellGeorge: Con Guzmán se va el único ministro del gabinete que hablaba inglés y hasta castellano.,2022-07-03 2:58:59,0,0,303,es,,[]
571,RT @martintetaz: La renuncia de @Martin_M_Guzman es lógica pero tardía; un ministro que no puede disponer la renuncia de un secretario está…,2022-07-03 2:58:52,0,0,109,es,,[]
572,"@martintetaz Va a la cárcel directo, no va a renunciar.",2022-07-03 2:58:44,0,0,0,es,,[]
573,RT @martintetaz: La unica renuncia que puede tranquilizar a la economía es la de Cristina,2022-07-03 2:58:16,0,0,3513,es,,[]
574,"@Evolucionbsas @martintetaz @Martin_M_Guzman @danyatavela77 @pmdomenichini @FerPerezQuilmes @PYannibelli @IvanaCoronel87 @pablonicoletti_ @CastelliPuan @fedezanettin @NicolasMaioran1 Espero que a los indigentes culturales que los votan, les caiga un rayo de sabiduría y dejen de hacerlo, hace 38 años que gobiernan.",2022-07-03 2:58:10,0,0,0,es,,[]
575,@Leny_false Para todo. Hasta para partir de este mundo,2022-07-03 2:58:09,0,1,0,es,,[]
576,"RT @Evolucionbsas: El Kirchnerismo está destrozando la Argentina.
La renuncia de @Martin_M_Guzman genera incertidumbre y temor, desnuda una…",2022-07-03 2:56:05,0,0,43,es,,[]
577,"@Sublevados_ #YoSoyChristian Decir la verdad en estos tiempos es lo más revolucionario que hay, toda mi ADMIRACION a Christian. Su voz es la voz de millones de personas que nos levantamos ante la corrección política de la progresía Valiente, Valiente!

https://t.co/AZs5beV7ib https://t.co/gFKNfgHnBd",2022-07-03 2:51:54,0,4,1,es,,['YoSoyChristian']
578,Construyan un lugar digno para los animales del Zoológico de Barranquilla - Signez la pétition ! https://t.co/g9EPcR9kB4 via @Change,2022-07-03 2:48:09,0,0,0,es,,[]
579,Aboliamo le catene ai cani in Piemonte! - Signez la pétition ! https://t.co/oaeW0mHQh5 via @Change,2022-07-03 2:47:10,0,0,0,es,,[]
580,"RT @TheFigen: Perfecto!  👌👌

https://t.co/q9xEK2XPFq",2022-07-03 2:44:44,0,0,8399,es,"Minas Gerais, Brasil",[]
581,"RT @General_Polvora: @iHeartRadio y #LaResistenciA 
El PitStop: F1 
A un año de Cobbs, el GP de Gran Bretaña by @JesusPorras_15
@gurudeport…",2022-07-03 2:43:48,0,0,5,es,,['LaResistenciA']
582,"@MarthaGa_new ¿Puedes agregar tu firma? ✍️
https://t.co/AZs5beV7ib",2022-07-03 2:42:25,0,2,0,es,,[]
583,"RT @General_Polvora: @iHeartRadio y #LaResistenciA 
El PitStop: F1 
A un año de Cobbs, el GP de Gran Bretaña by @JesusPorras_15
@gurudeport…",2022-07-03 2:41:11,0,0,5,es,,['LaResistenciA']
584,@Leny_false Y yo leyendo tu tuit 🙃,2022-07-03 2:40:15,0,1,0,es,,[]
585,Aumento de la cuantía para subsidio de mayores de 52 años - ¡Firma la petición! https://t.co/eyZa2rFWdu vía @change_es,2022-07-03 2:37:54,0,0,0,es,España,[]
586,Aumento de la cuantía para subsidio de mayores de 52 años - ¡Firma la petición! https://t.co/kywsBFJRIO vía @change_es,2022-07-03 2:37:30,0,0,0,es,España,[]
587,@RalGarcaFarfn1 Mil gracias!!!!! Igualmente ⭐🖐️😃👋👍,2022-07-03 2:23:54,0,0,0,es,,[]
588,"Compartamos para que esta información llegue a su familia para que lo apoye.

💔🙏 https://t.co/tHPDu4QaCe",2022-07-03 2:23:27,0,8,20,es,,[]
589,@Leny_false Está descansando en paz.,2022-07-03 2:17:42,0,1,0,es,,[]
590,"@_hobifresita1 😡 eres pantojita false, mi niño está activo desde 500ac, pero tranqui yo te enseñaré &lt;3 quieres ser la lindura de mi Pantoja ? 😅🥺😘",2022-07-03 2:04:30,0,0,0,es,comiendo compotas con nam,[]
591,"Chicas cuidense mucho no es bueno tener sexo con cualquier chico porque muchos mandan al amigo a grabar ese momento y suben el video en redes sociales.🤨

Mucho ojo ! No se compliquen la vida.

❌💔🚫",2022-07-03 2:02:11,0,11,3,es,,[]
592,false info,2022-07-03 1:57:48,0,0,0,es,"Tacurong, Soccsksargen",[]
593,"RT @General_Polvora: @iHeartRadio y #LaResistenciA 
El PitStop: F1 
A un año de Cobbs, el GP de Gran Bretaña by @JesusPorras_15
@gurudeport…",2022-07-03 1:57:35,0,0,5,es,,['LaResistenciA']
594,RT @Jair31997099: Firma para rechazar las mentiras que ha dicho la Comisión de la Verdad en su informe - ¡Firma la petición! https://t.co/D…,2022-07-03 1:53:49,0,0,2,es,"Cali, Colombia",[]
595,"RT @General_Polvora: @iHeartRadio y #LaResistenciA 
El PitStop: F1 
A un año de Cobbs, el GP de Gran Bretaña by @JesusPorras_15
@gurudeport…",2022-07-03 1:53:25,0,0,5,es,,['LaResistenciA']
596,RT @Jair31997099: Firma para rechazar las mentiras que ha dicho la Comisión de la Verdad en su informe - ¡Firma la petición! https://t.co/D…,2022-07-03 1:51:03,0,0,2,es,,[]
597,@Leny_false No entiendo,2022-07-03 1:49:19,0,1,0,es,"Chihuahua, México",[]
598,Firma para rechazar las mentiras que ha dicho la Comisión de la Verdad en su informe - ¡Firma la petición! https://t.co/DbgmKea3g0 vía @ChangeorgCO,2022-07-03 1:47:48,0,2,2,es,,[]
599,"@iHeartRadio y #LaResistenciA 
El PitStop: F1 
A un año de Cobbs, el GP de Gran Bretaña by @JesusPorras_15
@gurudeportes30

#XERS ...la estación que llegó para quedarse en @iHeartRadio se escucha por todo el mundo baja la app,escuchanos sin quemar datos https://t.co/bo7OMRl0sQ https://t.co/RZ6sneR91R",2022-07-03 1:47:36,0,7,5,es,"Marsella, Francia","['LaResistenciA', 'XERS']"
600,RT @Javi11Figue: Mejorar el merchandising de las secciones del FCBarcelona. - ¡Firma la petición! https://t.co/PUf9s5FhMA vía @change_es,2022-07-03 1:46:42,0,0,1,es,,[]
601,"RT @RafaCobian: @CarlosLealMx @IberosferaMx @AgustinLaje Ya tiene tu número de Celular...

No le quiten el título a Christian Fernando Cort…",2022-07-03 1:44:23,0,0,2,es,Valle de los caídos,[]
602,"@Leny_false Ya ves que si puede haber concensos, sin ponerse rudos??",2022-07-03 1:43:11,0,1,0,es,"Tijuana, Baja California",[]
603,@TitoMansilla4 Te doy la razon ⏳,2022-07-03 1:41:46,0,1,0,es,,[]
604,RT @informaticaumu: El Martes 5 de julio de 2022 tendrá lugar una charla en el Salón de Grados de la Facultad de Informática de 11:00 a 13:…,2022-07-03 1:39:40,0,0,5,es,"Región de Murcia, España",[]
605,"@Leny_false Pos el Chabelo ahí anda.

Y no invoques a los zopilotes, plis!!!",2022-07-03 1:39:33,0,1,0,es,"Tijuana, Baja California",[]
606,"@getawaycarxsn Que bueno que vayas por voluntad propia, en el 2019 me daba pajaaa y bueno el año pasado no me quedó otra que votar jaja pero voté en blanco así nomás",2022-07-03 1:39:11,0,1,0,es,Daylight,[]
607,"ustedes que rimmel usan?
yo llevo 4 meses usándolo y ns si está dejando de funcionar, asiq tengo miedo de que se termine, mi fav es el false lash architect de L'oréal y ns que haría si se acabara",2022-07-03 1:39:11,0,0,0,es,"Islas Canarias, España",[]
608,Hermosa fotografía ♥️♥️♥️♥️ https://t.co/Wg7ZwkUBXp,2022-07-03 1:36:44,0,8,3,es,,[]
609,"@Leny_false Hey, hey, no seas así criatura.

Que te ha hecho la vida??",2022-07-03 1:36:26,0,1,0,es,"Tijuana, Baja California",[]
610,"@False_Gon por voluntad propia, igual falta un año, además no creo q mis papas me obliguen",2022-07-03 1:35:54,0,1,0,es,Wonderland♡,[]
611,@getawaycarxsn Obligado por tus papás o por voluntad propia?,2022-07-03 1:34:01,0,0,0,es,Daylight,[]
612,@False_Gon bueno pero supongo q voy a ir,2022-07-03 1:33:26,0,0,0,es,Wonderland♡,[]
613,@Pablo_Cala 👍 cuidate! 💫✨🙂 https://t.co/vbcHqYA3hY,2022-07-03 1:32:05,0,1,0,es,,[]
614,@getawaycarxsn Pero en tu caso no es obligatorio amigo,2022-07-03 1:30:24,0,0,0,es,Daylight,[]
615,RT @KingCros: Por la Libertad en el Trabajo Sexual - ¡Firma la petición! https://t.co/tBgvhyOqH8 a través de @change_es,2022-07-03 1:29:54,0,0,2,es,,[]
616,Mejorar el merchandising de las secciones del FCBarcelona. - ¡Firma la petición! https://t.co/PUf9s5FhMA vía @change_es,2022-07-03 1:29:14,0,2,1,es,,[]
617,RT @Gerard25111977: Por la Libertad en el Trabajo Sexual - ¡Firma la petición! https://t.co/xuO7pl39SP via @change_es,2022-07-03 1:29:09,0,0,1,es,,[]
